horizon_min,model,lam_policy,theta,slippage,scope,n_decisions,n_matched,n_gated,n_fillable,pass_rate,unfillable_rate,gross_mean,entry_cost_markout_mean,entry_cost_markout_median,roundtrip_touch_net_mean,hit_rate,sum_entry_markout
15,ridge,raw,1.0,0.005,out_of_scope,1256198,1256166,1001449,1001058,0.7972063321228023,0.0003904342607561643,0.0023871364537626505,-0.016254913061857224,-0.0129779614508152,-0.0325641855597496,0.3818110439155374,-16272.111328125
15,ridge,raw,1.0,0.01,out_of_scope,1256198,1256166,928505,928140,0.7391390529200015,0.0003931050452070802,0.0024363319389522076,-0.021363265812397003,-0.01804180070757866,-0.037880271673202515,0.3447960437003038,-19828.1015625
15,ridge,raw,1.5,0.0,out_of_scope,1256198,1256166,990604,990216,0.788573138947841,0.00039168022741680836,0.0023953155614435673,-0.010922273620963097,-0.007699635345488787,-0.026956427842378616,0.4262282168738942,-10815.41015625
15,ridge,raw,1.5,0.005,out_of_scope,1256198,1256166,916945,916578,0.7299366819561884,0.0004002421083052964,0.0024492600932717323,-0.01601688750088215,-0.01273513026535511,-0.03225128352642059,0.38400332541256715,-14680.7265625
15,ridge,raw,1.5,0.01,out_of_scope,1256198,1256166,846211,845873,0.673628679555293,0.0003994275659380462,0.0024397859815508127,-0.02117663063108921,-0.017827652394771576,-0.03762887418270111,0.346447989237155,-17912.740234375
15,ridge,raw,2.0,0.0,out_of_scope,1256198,1256166,905938,905575,0.7211745282192775,0.0004006896719201535,0.002409339416772127,-0.010728721506893635,-0.007459375075995922,-0.02668297104537487,0.4284537448582392,-9715.662109375
15,ridge,raw,2.0,0.005,out_of_scope,1256198,1256166,834146,833815,0.6640243019014519,0.00039681302793515764,0.002400691621005535,-0.015877721831202507,-0.01254408061504364,-0.03203346207737923,0.3856095176987701,-13239.08203125
15,ridge,raw,2.0,0.01,out_of_scope,1256198,1256166,765509,765196,0.6093856223302377,0.0004088782757616174,0.0023912929464131594,-0.02103126049041748,-0.017622696235775948,-0.03739706054329872,0.34806115034579377,-16093.0361328125
15,ridge,wf,1.0,0.0,in_scope,721475,671146,474451,467436,0.6576125298866905,0.014785509989440428,0.003541576210409403,-0.0028324942104518414,-0.0032785937655717134,-0.009680639021098614,0.4207699021898185,-1324.009765625
15,ridge,wf,1.0,0.005,in_scope,721475,671146,340639,336395,0.4721424858796216,0.01245893746752427,0.0043426137417554855,-0.007331354543566704,-0.007900549098849297,-0.014581461437046528,0.3576747573537062,-2466.23095703125
15,ridge,wf,1.0,0.01,in_scope,721475,671146,248736,246086,0.34476038670778614,0.01065386594622411,0.005082774441689253,-0.011915530078113079,-0.012496819719672203,-0.019581489264965057,0.32156644425119674,-2932.2451171875
15,ridge,wf,1.5,0.0,in_scope,721475,671146,393814,388380,0.5458456633979001,0.013798392134357844,0.00401294743642211,-0.0023883089888840914,-0.0030349018052220345,-0.009354849345982075,0.4322905401925949,-927.5714111328125
15,ridge,wf,1.5,0.005,in_scope,721475,671146,283330,280011,0.3927093800894002,0.011714255461828962,0.004760392941534519,-0.006935236044228077,-0.007641561329364777,-0.014306427910923958,0.3698783262086132,-1941.9423828125
15,ridge,wf,1.5,0.01,in_scope,721475,671146,207800,205706,0.28802106795107246,0.010076997112608278,0.005487183574587107,-0.011504371650516987,-0.01224697008728981,-0.019263332709670067,0.3311813948061797,-2366.518310546875
15,ridge,wf,2.0,0.0,in_scope,721475,671146,326578,322321,0.4526532450881874,0.013035170770841882,0.0044080219231545925,-0.002012627199292183,-0.0028095808811485767,-0.009094774723052979,0.4418452412346698,-648.7119750976562
15,ridge,wf,2.0,0.005,in_scope,721475,671146,235869,233231,0.3269260889150698,0.011184174266224048,0.0051963962614536285,-0.006498618051409721,-0.007381007075309753,-0.013965077698230743,0.3801124207330929,-1515.67919921875
15,ridge,wf,2.0,0.01,in_scope,721475,671146,173783,172129,0.24087182508056412,0.009517616797960675,0.00584987411275506,-0.011116674169898033,-0.012051474303007126,-0.018961429595947266,0.33890860924074384,-1913.501953125
15,ridge,wf,1.0,0.0,out_of_scope,1256198,1256166,1022500,1022105,0.8139640407005901,0.0003863080684596577,0.002372423419728875,-0.011026747524738312,-0.00779238436371088,-0.027106689289212227,0.4253046409126264,-11270.494140625
15,ridge,wf,1.0,0.005,out_of_scope,1256198,1256166,924381,924013,0.7358561309602467,0.0003981042448946917,0.0024689040146768093,-0.016138268634676933,-0.01283978670835495,-0.032492745667696,0.38413637037574144,-14911.9697265625
15,ridge,wf,1.0,0.01,out_of_scope,1256198,1256166,831155,830823,0.6616433078224929,0.0003994441470002587,0.00248918985016644,-0.021333597600460052,-0.017966944724321365,-0.037982095032930374,0.3478069336067971,-17724.443359375
15,ridge,wf,1.5,0.0,out_of_scope,1256198,1256166,910580,910217,0.7248698055561305,0.0003986470161874849,0.002443816512823105,-0.010725889354944229,-0.007473376579582691,-0.026711247861385345,0.42849012927686475,-9762.88671875
15,ridge,wf,1.5,0.005,out_of_scope,1256198,1256166,815372,815046,0.6490792056666226,0.00039981750661047965,0.002480490831658244,-0.015891488641500473,-0.01255548745393753,-0.032156746834516525,0.3866444347926375,-12952.294921875
15,ridge,wf,1.5,0.01,out_of_scope,1256198,1256166,725757,725460,0.5777409293757831,0.00040922788205969765,0.0024636273737996817,-0.021115893498063087,-0.017673563212156296,-0.037684112787246704,0.34993934882695116,-15318.736328125
15,ridge,wf,2.0,0.0,out_of_scope,1256198,1256166,802171,801848,0.638570511973431,0.00040265728878256633,0.002490011043846607,-0.010448289103806019,-0.007177813444286585,-0.026332370936870575,0.4313523261266474,-8377.939453125
15,ridge,wf,2.0,0.005,out_of_scope,1256198,1256166,711418,711130,0.5663263275375379,0.00040482529258466894,0.002504117554053664,-0.015625901520252228,-0.012242326512932777,-0.03179444000124931,0.3892241924823872,-11112.046875
15,ridge,wf,2.0,0.01,out_of_scope,1256198,1256166,626265,626008,0.49854003907027394,0.0004103694123094856,0.0025217700749635696,-0.020817365497350693,-0.017334086820483208,-0.03728046268224716,0.35214565948039,-13031.8369140625
15,lgbm,raw,1.0,0.0,in_scope,721475,671146,403362,395509,0.5590796631899927,0.019468864196429014,0.0033670200500637293,-0.002821017988026142,-0.003270308719947934,-0.009481043554842472,0.41406643085239525,-1115.738037109375
15,lgbm,raw,1.0,0.005,in_scope,721475,671146,257737,252517,0.35723621747115286,0.020253203847332747,0.004358283709734678,-0.007105676922947168,-0.00796099565923214,-0.014058217406272888,0.33689612976552075,-1794.30419921875
15,lgbm,raw,1.0,0.01,in_scope,721475,671146,172249,168740,0.23874562528154128,0.02037167124337442,0.0053039249032735825,-0.01148097962141037,-0.012773598544299603,-0.018769798800349236,0.2973628066848406,-1937.300537109375
15,lgbm,raw,1.5,0.0,in_scope,721475,671146,312014,305561,0.4324668214421844,0.020681764279807956,0.003948509227484465,-0.0021978900767862797,-0.003035052912309766,-0.008871990256011486,0.4228255569264402,-671.5894775390625
15,lgbm,raw,1.5,0.005,in_scope,721475,671146,203287,199001,0.2817658269517308,0.021083492795899394,0.004968619905412197,-0.006465492304414511,-0.007789161056280136,-0.013444955460727215,0.3462143406314541,-1286.639404296875
15,lgbm,raw,1.5,0.01,in_scope,721475,671146,139284,136337,0.1930545063931529,0.02115820912667643,0.005998191889375448,-0.010753716342151165,-0.012599354609847069,-0.01806746795773506,0.3055370148969099,-1466.12939453125
15,lgbm,raw,2.0,0.0,in_scope,721475,671146,244686,239455,0.3391468865865068,0.021378419688907416,0.004534576088190079,-0.0016039673937484622,-0.0028655817732214928,-0.008316021412611008,0.4295212044016621,-384.0780029296875
15,lgbm,raw,2.0,0.005,in_scope,721475,671146,162928,159420,0.22582625870612288,0.02153098301090052,0.005627369973808527,-0.005805291701108217,-0.007658946327865124,-0.012828030623495579,0.35395809810563295,-925.4796142578125
15,lgbm,raw,2.0,0.01,in_scope,721475,671146,114165,111723,0.15823833119650715,0.021390093286033373,0.006546060089021921,-0.01020568236708641,-0.01245471928268671,-0.017575697973370552,0.3129257180705853,-1140.20947265625
15,lgbm,raw,1.0,0.0,out_of_scope,1256198,1256166,708534,708160,0.5640305111136938,0.0005278504630688153,0.004460722673684359,-0.008601156994700432,-0.005982955917716026,-0.02452308125793934,0.439170526434704,-6090.9951171875
15,lgbm,raw,1.0,0.005,out_of_scope,1256198,1256166,552968,552634,0.44019175321087917,0.0006040132521230885,0.005177249200642109,-0.013372431509196758,-0.01057396735996008,-0.02984476275742054,0.40042415052276914,-7390.060546875
15,lgbm,raw,1.0,0.01,out_of_scope,1256198,1256166,440515,440210,0.35067322189654815,0.0006923714288957243,0.0057486966252326965,-0.018242010846734047,-0.015301461331546307,-0.03518442437052727,0.366904431975648,-8030.3154296875
15,lgbm,raw,1.5,0.0,out_of_scope,1256198,1256166,538176,537856,0.42841653943088587,0.0005946010227137591,0.005146321374922991,-0.007534172851592302,-0.0051169805228710175,-0.02321072854101658,0.4465061280342694,-4052.300048828125
15,lgbm,raw,1.5,0.005,out_of_scope,1256198,1256166,424778,424481,0.33814573817184873,0.0006991887527131819,0.005943523719906807,-0.012211693450808525,-0.009774547070264816,-0.028398849070072174,0.4061100496842026,-5183.6318359375
15,lgbm,raw,1.5,0.01,out_of_scope,1256198,1256166,343776,343498,0.27366386509133117,0.0008086661081634553,0.006696207448840141,-0.016883783042430878,-0.01445489190518856,-0.03357350081205368,0.3716586413894695,-5799.5458984375
15,lgbm,raw,2.0,0.0,out_of_scope,1256198,1256166,418327,418035,0.33301040122655823,0.0006980185357387881,0.00618693046271801,-0.006186148151755333,-0.004345856606960297,-0.021644435822963715,0.4540624588850216,-2586.0263671875
15,lgbm,raw,2.0,0.005,out_of_scope,1256198,1256166,335935,335666,0.2674220146823988,0.000800750145117359,0.007062993943691254,-0.010782080702483654,-0.008961533196270466,-0.02673436887562275,0.412141831463419,-3619.177978515625
15,lgbm,raw,2.0,0.01,out_of_scope,1256198,1256166,276184,275940,0.21985706074997732,0.0008834689916867016,0.007994955405592918,-0.015278981067240238,-0.013685129582881927,-0.03170672059059143,0.3771798217003696,-4216.08203125
15,lgbm,wf,1.0,0.0,in_scope,721475,671146,369866,362485,0.512652552063481,0.01995587591181671,0.0035654869861900806,-0.0026077893562614918,-0.0031964131630957127,-0.009273870848119259,0.41680069520118074,-945.2844848632812
15,lgbm,wf,1.0,0.005,in_scope,721475,671146,222919,218333,0.3089767490211026,0.020572494942109016,0.004609373398125172,-0.006897338200360537,-0.00790692400187254,-0.013913272880017757,0.34257304209624745,-1505.91650390625
15,lgbm,wf,1.0,0.01,in_scope,721475,671146,143816,140901,0.19933608233133512,0.020268954775546532,0.005779633764177561,-0.01110910251736641,-0.012663768604397774,-0.018530165776610374,0.30620790484098764,-1565.28369140625
15,lgbm,wf,1.5,0.0,in_scope,721475,671146,276807,270994,0.3836681797706088,0.021000191469146372,0.004150081425905228,-0.00199891091324389,-0.0029734764248132706,-0.008694668300449848,0.4256404200831015,-541.69287109375
15,lgbm,wf,1.5,0.005,in_scope,721475,671146,171894,168258,0.23825357774004643,0.021152570770358477,0.0053922091610729694,-0.006102012936025858,-0.007719331420958042,-0.013164855539798737,0.3526786244933376,-1026.7125244140625
15,lgbm,wf,1.5,0.01,in_scope,721475,671146,114212,111864,0.15830347551890225,0.02055826007775015,0.006486563477665186,-0.010382401756942272,-0.012526302598416805,-0.017847495153546333,0.3144622041049846,-1161.4169921875
15,lgbm,wf,2.0,0.0,in_scope,721475,671146,210943,206345,0.29237742125506777,0.021797357580009766,0.004912002943456173,-0.0012495226692408323,-0.0027834989596158266,-0.008005538024008274,0.43347306695098015,-257.832763671875
15,lgbm,wf,2.0,0.005,in_scope,721475,671146,135282,132370,0.18750753664368136,0.02152540618855428,0.006073974072933197,-0.005432446952909231,-0.0075534675270318985,-0.012563103809952736,0.36156984210923926,-719.093017578125
15,lgbm,wf,2.0,0.01,in_scope,721475,671146,92136,90210,0.1277050486849856,0.020903881219067465,0.007364329881966114,-0.009506359696388245,-0.012321618385612965,-0.017037397250533104,0.32405498281786943,-857.5687255859375
15,lgbm,wf,1.0,0.0,out_of_scope,1256198,1256166,643489,643132,0.5122512533852147,0.0005547880383347657,0.004492180421948433,-0.008450193330645561,-0.005739978980273008,-0.0243015568703413,0.4409934508001468,-5434.58984375
15,lgbm,wf,1.0,0.005,out_of_scope,1256198,1256166,486214,485899,0.3870520411591166,0.0006478628751948731,0.0051376698538661,-0.013384079560637474,-0.010436897166073322,-0.029857316985726357,0.4016040370529678,-6503.31103515625
15,lgbm,wf,1.0,0.01,out_of_scope,1256198,1256166,379279,378998,0.3019261294795884,0.000740879405398137,0.005815592594444752,-0.018209703266620636,-0.015180443413555622,-0.03523190692067146,0.3681892780436836,-6901.44140625
15,lgbm,wf,1.5,0.0,out_of_scope,1256198,1256166,474409,474107,0.3776546372466761,0.0006365815151061637,0.005291440524160862,-0.007278569508343935,-0.004885831382125616,-0.022877812385559082,0.4485422067170491,-3450.82080078125
15,lgbm,wf,1.5,0.005,out_of_scope,1256198,1256166,365976,365702,0.29133623839553957,0.0007486829737469124,0.006204339675605297,-0.01192182581871748,-0.0095165204256773,-0.02811160683631897,0.4082230887443875,-4359.83544921875
15,lgbm,wf,1.5,0.01,out_of_scope,1256198,1256166,291371,291131,0.23194671540632925,0.0008236921313377103,0.007208158262073994,-0.016418302431702614,-0.014218637719750404,-0.0331353135406971,0.3744912084250733,-4779.876953125
15,lgbm,wf,2.0,0.0,out_of_scope,1256198,1256166,361324,361056,0.2876330005301712,0.0007417165757049075,0.006619514897465706,-0.005653899163007736,-0.004008579067885876,-0.021005284041166306,0.45718669680049634,-2041.374267578125
15,lgbm,wf,2.0,0.005,out_of_scope,1256198,1256166,285367,285130,0.22716721408567758,0.00083050948427814,0.00785071961581707,-0.009944513440132141,-0.00851462036371231,-0.02583838813006878,0.41630484340476276,-2835.479248046875
15,lgbm,wf,2.0,0.01,out_of_scope,1256198,1256166,230535,230326,0.18351804412998587,0.0009065868523217733,0.008954365737736225,-0.014367925003170967,-0.013255912810564041,-0.030717426910996437,0.3820628153139463,-3309.306640625
15,tcn,raw,1.0,0.0,in_scope,721475,671146,432796,425799,0.5998766416022732,0.01616697011987172,0.003679378656670451,-0.0027368057053536177,-0.002972855931147933,-0.00965147651731968,0.4280024142846742,-1165.3291015625
15,tcn,raw,1.0,0.005,in_scope,721475,671146,288883,284641,0.40040611247790986,0.014684145484504108,0.004623860120773315,-0.00720614567399025,-0.007550590205937624,-0.014615216292440891,0.36340161817868827,-2051.16455078125
15,tcn,raw,1.0,0.01,in_scope,721475,671146,200706,197939,0.2781884334176513,0.013786334240132333,0.005469049792736769,-0.01182178221642971,-0.01215863786637783,-0.01976950652897358,0.32984909492318343,-2339.99169921875
15,tcn,raw,1.5,0.0,in_scope,721475,671146,344124,338718,0.47697286808274714,0.015709453569062316,0.004179943818598986,-0.0023134222719818354,-0.002733689732849598,-0.009393072687089443,0.4385299865965198,-783.5977783203125
15,tcn,raw,1.5,0.005,in_scope,721475,671146,233068,229680,0.3230437645102048,0.014536530111383802,0.0050483266822993755,-0.006865487899631262,-0.00732536893337965,-0.014460074715316296,0.37464298153953324,-1576.865234375
15,tcn,raw,1.5,0.01,in_scope,721475,671146,165235,162926,0.22902387470113308,0.01397403697763791,0.005846044514328241,-0.011525154113769531,-0.0119522325694561,-0.01964884251356125,0.3402403545167745,-1877.747314453125
15,tcn,raw,2.0,0.0,in_scope,721475,671146,275728,271477,0.382172632454347,0.015417367840770614,0.004650637973099947,-0.0019237496890127659,-0.0024749445728957653,-0.009181306697428226,0.44786851188130117,-522.2537841796875
15,tcn,raw,2.0,0.005,in_scope,721475,671146,190074,187306,0.2634519560622336,0.014562749245030883,0.005490630399435759,-0.00651541817933321,-0.0070768091827631,-0.014291435480117798,0.38547083382272856,-1220.376953125
15,tcn,raw,2.0,0.01,in_scope,721475,671146,137482,135553,0.19055684535153677,0.014030927685078774,0.006237538065761328,-0.011231162585318089,-0.011770756915211678,-0.019534336403012276,0.34902215369634015,-1522.417724609375
15,tcn,raw,1.0,0.0,out_of_scope,1256198,1256166,778150,777781,0.6194485264265666,0.0004742016320760779,0.004917336627840996,-0.00834573432803154,-0.0060990480706095695,-0.02446775883436203,0.43973303539171055,-6491.1533203125
15,tcn,raw,1.0,0.005,out_of_scope,1256198,1256166,634453,634120,0.505058119818691,0.0005248615736705478,0.005437551997601986,-0.013346707448363304,-0.011033238843083382,-0.03008829616010189,0.4003264366365987,-8463.4140625
15,tcn,raw,1.0,0.01,out_of_scope,1256198,1256166,522600,522304,0.41601722021528453,0.0005663987753539993,0.005861255805939436,-0.018449699506163597,-0.016044151037931442,-0.03581678867340088,0.3672880161744884,-9636.3515625
15,tcn,raw,1.5,0.0,out_of_scope,1256198,1256166,624187,623865,0.4968858412447719,0.0005158710450554081,0.00535332877188921,-0.007720828987658024,-0.005638746079057455,-0.023862486705183983,0.44434773548764556,-4816.7548828125
15,tcn,raw,1.5,0.005,out_of_scope,1256198,1256166,511091,510798,0.4068554479469001,0.0005732834270218024,0.005859455093741417,-0.01275634765625,-0.010586511343717575,-0.029556313529610634,0.40482539085900887,-6515.9169921875
15,tcn,raw,1.5,0.01,out_of_scope,1256198,1256166,422943,422678,0.3366849811892711,0.0006265619717077715,0.0063365488313138485,-0.017810024321079254,-0.01551025453954935,-0.03527383506298065,0.37238039358566094,-7527.9052734375
15,tcn,raw,2.0,0.0,out_of_scope,1256198,1256166,505887,505596,0.40271278890748113,0.0005752272740750404,0.005817619618028402,-0.0071265194565057755,-0.005178190767765045,-0.023336904123425484,0.44889200072785385,-3603.1396484375
15,tcn,raw,2.0,0.005,out_of_scope,1256198,1256166,415976,415726,0.33113888097258554,0.0006009962113198838,0.006282170303165913,-0.012219257652759552,-0.010070765390992165,-0.02913336642086506,0.40988295175187506,-5079.86328125
15,tcn,raw,2.0,0.01,out_of_scope,1256198,1256166,346252,346018,0.27563489195174645,0.0006758083707819738,0.006824326701462269,-0.017235346138477325,-0.014910586178302765,-0.03485337272286415,0.3777404643689057,-5963.740234375
15,tcn,wf,1.0,0.0,in_scope,721475,671146,377503,371492,0.5232378114279774,0.0159230522671343,0.003936823457479477,-0.0025043513160198927,-0.002850715070962906,-0.009482644498348236,0.43326101235019865,-930.3464965820312
15,tcn,wf,1.0,0.005,in_scope,721475,671146,229972,226698,0.3187525555286046,0.014236515749743448,0.005008019041270018,-0.006973603740334511,-0.007355750538408756,-0.014605452306568623,0.37473202233808856,-1580.9019775390625
15,tcn,wf,1.0,0.01,in_scope,721475,671146,151808,149781,0.2104133892373263,0.01335239249578415,0.0058438582345843315,-0.01172161940485239,-0.012022419832646847,-0.020027613267302513,0.3439822140324874,-1755.6759033203125
15,tcn,wf,1.5,0.0,in_scope,721475,671146,284187,279833,0.39389722443605113,0.015320897859508,0.004499016795307398,-0.002051532967016101,-0.002552516059949994,-0.009257026016712189,0.4452834369070124,-574.0866088867188
15,tcn,wf,1.5,0.005,in_scope,721475,671146,179000,176464,0.24810284486641948,0.01416759776536313,0.005439611151814461,-0.006661723367869854,-0.007097031455487013,-0.014528794214129448,0.3870251156043159,-1175.5543212890625
15,tcn,wf,1.5,0.01,in_scope,721475,671146,121543,119908,0.16846460376312417,0.013452029322955661,0.0061882613226771355,-0.01149066537618637,-0.011825453490018845,-0.02003367431461811,0.3536711478800414,-1377.82275390625
15,tcn,wf,2.0,0.0,in_scope,721475,671146,217381,214091,0.3013008073737829,0.015134717385604077,0.004969467408955097,-0.0017085341969504952,-0.0022693572100251913,-0.009156557731330395,0.4546104226707335,-365.78179931640625
15,tcn,wf,2.0,0.005,in_scope,721475,671146,141953,139926,0.1967538722755466,0.014279374159052644,0.0058376118540763855,-0.006390279624611139,-0.00693462835624814,-0.014496207237243652,0.3960593456541315,-894.166259765625
15,tcn,wf,2.0,0.01,in_scope,721475,671146,98958,97660,0.1371606777781628,0.013116675761434144,0.006557893939316273,-0.011258252896368504,-0.011636554263532162,-0.020046601071953773,0.3633831660864223,-1099.48095703125
15,tcn,wf,1.0,0.0,out_of_scope,1256198,1256166,681630,681297,0.542613505195837,0.0004885348356146297,0.005124970804899931,-0.007983622141182423,-0.005862805061042309,-0.02400358021259308,0.4417031045197616,-5439.2177734375
15,tcn,wf,1.0,0.005,out_of_scope,1256198,1256166,534957,534672,0.4258540453017757,0.0005327530997818516,0.0056510185822844505,-0.013106780126690865,-0.0108740059658885,-0.029913999140262604,0.40275907472244665,-7007.828125
15,tcn,wf,1.0,0.01,out_of_scope,1256198,1256166,427496,427239,0.34030940982233693,0.0006011752156745326,0.006139001343399286,-0.018244611099362373,-0.015888171270489693,-0.03582575172185898,0.3705186090221164,-7794.80908203125
15,tcn,wf,1.5,0.0,out_of_scope,1256198,1256166,527526,527242,0.4199385765619751,0.0005383620902097716,0.005624255631119013,-0.0073098717257380486,-0.005365746095776558,-0.023399503901600838,0.44691052685484084,-3854.0712890625
15,tcn,wf,1.5,0.005,out_of_scope,1256198,1256166,417408,417157,0.3322788286559921,0.0006013301134621282,0.006235624197870493,-0.012370427139103413,-0.010224195197224617,-0.029300326481461525,0.4089851063268745,-5160.41015625
15,tcn,wf,1.5,0.01,out_of_scope,1256198,1256166,335958,335734,0.2674403238979842,0.0006667500104179689,0.006775534711778164,-0.017475880682468414,-0.015168935060501099,-0.03524085506796837,0.377322523188,-5867.2470703125
15,tcn,wf,2.0,0.0,out_of_scope,1256198,1256166,414290,414048,0.32979673586488756,0.0005841318882908108,0.006162079982459545,-0.0066825286485254765,-0.004768419079482555,-0.022938191890716553,0.45310447097921014,-2766.8876953125
15,tcn,wf,2.0,0.005,out_of_scope,1256198,1256166,330237,330030,0.2628861055343186,0.0006268225547107078,0.00672678230330348,-0.011800093576312065,-0.009662892669439316,-0.028937852010130882,0.4147471441990122,-3894.384765625
15,tcn,wf,2.0,0.01,out_of_scope,1256198,1256166,267855,267664,0.213226736549493,0.0007130723712456366,0.0072908587753772736,-0.01690445840358734,-0.014543271623551846,-0.03492759168148041,0.38311465120449517,-4524.71484375
30,ridge,raw,1.0,0.0,in_scope,691678,644590,543251,530985,0.7854102631571338,0.022578881585123636,0.007176275365054607,0.0008716910379007459,-0.00040416885167360306,-0.005903462879359722,0.49304970950215166,462.8548583984375
30,ridge,raw,1.0,0.005,in_scope,691678,644590,453235,444854,0.655268781138044,0.01849151102628879,0.008111258037388325,-0.0033581785392016172,-0.0046087875962257385,-0.010352877900004387,0.4322474339895786,-1493.899169921875
30,ridge,raw,1.0,0.01,in_scope,691678,644590,377772,371941,0.5461674362926101,0.015435236068316338,0.009035955183207989,-0.0076157571747899055,-0.008753474801778793,-0.014854256995022297,0.39377481912453854,-2832.6123046875
30,ridge,raw,1.5,0.0,in_scope,691678,644590,493285,483088,0.713171446829305,0.02067161985464792,0.007678035646677017,0.001344624673947692,3.8915080949664116e-05,-0.0055015296675264835,0.5006727552744014,649.572021484375
30,ridge,raw,1.5,0.005,in_scope,691678,644590,409545,402579,0.5921035510743439,0.0170091198769366,0.008640424348413944,-0.0028619880322366953,-0.004180331248790026,-0.009940549731254578,0.4422212783081085,-1152.17626953125
30,ridge,raw,1.5,0.01,in_scope,691678,644590,342392,337548,0.49501646720005554,0.014147526811374097,0.009595087729394436,-0.0070876190438866615,-0.008263755589723587,-0.014409244060516357,0.40463874767440483,-2392.41162109375
30,ridge,raw,2.0,0.0,in_scope,691678,644590,445369,436978,0.6438964373595806,0.018840556931443365,0.008207743056118488,0.0018444822635501623,0.0004388901870697737,-0.00507927592843771,0.5068310075106756,805.9981689453125
30,ridge,raw,2.0,0.005,in_scope,691678,644590,370369,364543,0.5354644791362455,0.01573025820195535,0.009201214648783207,-0.002331951167434454,-0.00369318388402462,-0.009491133503615856,0.4516833405112703,-850.0964965820312
30,ridge,raw,2.0,0.01,in_scope,691678,644590,310752,306778,0.44927263842423787,0.012788332818453301,0.010156583040952682,-0.0065477765165269375,-0.007698560133576393,-0.013947426341474056,0.41449843209095827,-2008.7137451171875
30,ridge,raw,1.0,0.0,out_of_scope,1203397,1203383,1096496,1095865,0.9111673038905698,0.0005754694955567554,0.006367816589772701,-0.007096176967024803,-0.0036415643990039825,-0.023750049993395805,0.47514794249291653,-7776.4521484375
30,ridge,raw,1.0,0.005,out_of_scope,1203397,1203383,1048210,1047615,0.8710425570281461,0.0005676343480791062,0.00657898373901844,-0.01199889462441206,-0.00839143805205822,-0.02881699986755848,0.44496212826276826,-12570.2216796875
30,ridge,raw,1.0,0.01,out_of_scope,1203397,1203383,1001587,1001020,0.8322997315100503,0.0005661015967659324,0.00679261889308691,-0.01689707115292549,-0.013149093836545944,-0.03386427089571953,0.41691974186329944,-16914.306640625
30,ridge,raw,1.5,0.0,out_of_scope,1203397,1203383,1043118,1042528,0.8668112019557968,0.0005656119441903984,0.006556401960551739,-0.006839098874479532,-0.0033287573605775833,-0.02348516136407852,0.47746151662113634,-7129.9521484375
30,ridge,raw,1.5,0.005,out_of_scope,1203397,1203383,996076,995512,0.8277201954134836,0.0005662218545572828,0.006796333007514477,-0.011707296594977379,-0.008057983592152596,-0.028504973277449608,0.4474471427767822,-11654.75390625
30,ridge,raw,1.5,0.01,out_of_scope,1203397,1203383,950233,949701,0.7896255350478687,0.0005598626863095683,0.00699021527543664,-0.01661868765950203,-0.01283579133450985,-0.033569589257240295,0.41927933107367477,-15782.78515625
30,ridge,raw,2.0,0.0,out_of_scope,1203397,1203383,990763,990202,0.8233051935479314,0.000566230268994704,0.006747014354914427,-0.006572773214429617,-0.0030060438439249992,-0.023209471255540848,0.4798010910905048,-6508.373046875
30,ridge,raw,2.0,0.005,out_of_scope,1203397,1203383,944234,943706,0.7846404802405191,0.0005591834227532582,0.006981940940022469,-0.011445121839642525,-0.007736031897366047,-0.028238758444786072,0.4497502400111899,-10800.830078125
30,ridge,raw,2.0,0.01,out_of_scope,1203397,1203383,899167,898676,0.747190661103526,0.0005460609653156755,0.007151203695684671,-0.016377875581383705,-0.012531934306025505,-0.03332388028502464,0.4215456961129484,-14718.404296875
30,ridge,wf,1.0,0.0,in_scope,691678,644590,499488,489071,0.7221394926540963,0.020855355884425653,0.00759662501513958,0.001271654386073351,-4.2677391320466995e-05,-0.005560635589063168,0.4992567541318132,621.9292602539062
30,ridge,wf,1.0,0.005,in_scope,691678,644590,383644,377559,0.5546569357417758,0.015861058689827026,0.008937840349972248,-0.002630191622301936,-0.003890384454280138,-0.009792755357921124,0.4483643615964657,-993.0525512695312
30,ridge,wf,1.0,0.01,in_scope,691678,644590,299518,295949,0.43303097684182523,0.011915811403655207,0.01031256839632988,-0.006509704515337944,-0.007486517541110516,-0.014020508155226707,0.41988991346481996,-1926.54052734375
30,ridge,wf,1.5,0.0,in_scope,691678,644590,431975,424057,0.6245319353803359,0.018329764453961457,0.008335022255778313,0.001970205921679735,0.0005286266095936298,-0.004968507215380669,0.5081132960899124,835.4796142578125
30,ridge,wf,1.5,0.005,in_scope,691678,644590,332790,328196,0.4811342850285827,0.013804501337179602,0.009753672406077385,-0.0018504747422412038,-0.0031678443774580956,-0.009128015488386154,0.4612061085448939,-607.3184204101562
30,ridge,wf,1.5,0.01,in_scope,691678,644590,261869,259100,0.378599579573154,0.010573989284718695,0.011004382744431496,-0.005840831436216831,-0.006701905280351639,-0.013456404209136963,0.4319451949054419,-1513.359375
30,ridge,wf,2.0,0.0,in_scope,691678,644590,373225,367130,0.53959356810539,0.016330631656507468,0.009157841093838215,0.00275659398175776,0.001202545827254653,-0.00429491326212883,0.5168877509329121,1012.0283203125
30,ridge,wf,2.0,0.005,in_scope,691678,644590,289799,286232,0.41897964081552397,0.01230853108533846,0.010557139292359352,-0.0010733737144619226,-0.0023710355162620544,-0.008460266515612602,0.47287515022778726,-307.2339172363281
